Inflation,Month,Year,pmi,PartNo,Description,Quantity,Sales Price,Total Sales,Swaraj Engines Stock Price,M&M Stock Price,Escorts Kuboto Stock Price
6.69,8,2020,223,F1879722,Brake Drum 9722,289,2709.1,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F1869122,Brake Drum 9122,58,2214.19,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F3S00622,Brake Drum 622,345,235.61,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F5Z00120,Distence Pic Old 120,265,2955.92,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F5Z00112,Distence Pic Big 112,61,3197.54,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F1880122,Rear Hub 122,339,982.46,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F1888822,Dummy Hub 822,210,2075.2,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F8S00622,Rear Hub-622,52,374.31,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F1880222,Rear HUB-222,50,859.63,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F8S01022,UB Hub 1022,72,674.2,72581,1380.0,610.0,1122.0
6.69,8,2020,223,FTF01222,UB Hub 1222,227,2549.85,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F1884622,Front Hub -622,35,2300.5,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F8S00922,UB Hub 922,298,1418.33,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F8S01322,Front HUB-1322,275,647.44,72581,1380.0,610.0,1122.0
6.69,8,2020,223,FTF01122,Hub 1122 MBP,367,1085.11,72581,1380.0,610.0,1122.0
6.69,8,2020,223,FTF01022,Hub 1022 MBP,156,331.33,72581,1380.0,610.0,1122.0
6.69,8,2020,223,FTF03022,Rear Dummy HUB-3022,56,3049.68,72581,1380.0,610.0,1122.0
6.69,8,2020,223,FH302622,Front Hub 2622 MBP,63,2851.63,72581,1380.0,610.0,1122.0
6.69,8,2020,223,FTT02722,HUB-2722,315,195.33,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F3H01322,ARB FRAME MOUNTING BKT,123,2707.83,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F2R00122,SGM BKT-122,245,2648.38,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F8D01700,SGM BKT -1700,116,2350.07,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F-8D02722,SGM -2722,47,843.39,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F8D01622,SGM -1622,128,1691.71,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F3H01122,ARB Axle M. BKt LH,296,2426.6,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F3H01222,ARB Axle M. BKt RH,70,473.16,72581,1380.0,610.0,1122.0
6.69,8,2020,223,B3F15503,Fly Wheel-503,173,986.18,72581,1380.0,610.0,1122.0
6.69,8,2020,223,B9805502,Flywheel Neptune,167,603.67,72581,1380.0,610.0,1122.0
6.69,8,2020,223,B2W02519,FIP Housing CB18,54,2166.94,72581,1380.0,610.0,1122.0
6.69,8,2020,223,B2W01421,FIP Housing CB28,48,1708.93,72581,1380.0,610.0,1122.0
6.69,8,2020,223,B2W01307,Fip Housing-1307,206,723.21,72581,1380.0,610.0,1122.0
6.69,8,2020,223,X1X00522,Thermostate Housing-522,346,1506.13,72581,1380.0,610.0,1122.0
6.69,8,2020,223,X2H00622,T.G. Case,252,2387.46,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F7L09722,Rear Spring Bracket,200,2473.75,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F5F01822,AC Bracket -1822,116,2460.89,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F5F01722,AC Bracket -1722,216,755.44,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F7Z05314,ATS BRACKET-5314,216,2526.96,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F7Z00122,ATS BRACKET-122,149,953.73,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F7Z05414,ATS BRACKET-5414,208,726.14,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F7Z10314,ATS BRACKET 10314,404,2864.34,72581,1380.0,610.0,1122.0
6.69,8,2020,223,X6E03422,Nodo Bracket-3422,231,192.43,72581,1380.0,610.0,1122.0
6.69,8,2020,223,X6E03522,Nodo Bracket-3522,90,1878.89,72581,1380.0,610.0,1122.0
6.69,8,2020,223,X6E05222,Nodo Bracket-5222,132,2032.33,72581,1380.0,610.0,1122.0
6.69,8,2020,223,X6E05122,Nodo Bracket-5122,216,2822.77,72581,1380.0,610.0,1122.0
6.69,8,2020,223,330123920,Tata Cup Box,43,1228.09,72581,1380.0,610.0,1122.0
6.69,8,2020,223,P3301201020,ACE RDE Box casting,142,756.35,72581,1380.0,610.0,1122.0
6.69,8,2020,223,330151420,Mega Ace,245,999.19,72581,1380.0,610.0,1122.0
6.69,8,2020,223,330134120,M&M 510,52,3323.99,72581,1380.0,610.0,1122.0
6.69,8,2020,223,330134220V1,M&M 630,268,709.24,72581,1380.0,610.0,1122.0
6.69,8,2020,223,330931720,Cover Plate,379,3042.73,72581,1380.0,610.0,1122.0
6.69,8,2020,223,502207C01,Side Cover C01,351,1872.14,72581,1380.0,610.0,1122.0
6.69,8,2020,223,502207E 01,Side Cover Casting E01 (HFB 82),162,700.98,72581,1380.0,610.0,1122.0
6.69,8,2020,223,50170115,Valve Housing HFB 64,411,1355.9,72581,1380.0,610.0,1122.0
6.69,8,2020,223,501707C06,Valve Housing casting,76,2027.2,72581,1380.0,610.0,1122.0
6.69,8,2020,223,501707C03,Valve Housing casting-C03,307,2966.91,72581,1380.0,610.0,1122.0
6.69,8,2020,223,501707E 01,Valve housing casting  E01 (HFB82),238,610.89,72581,1380.0,610.0,1122.0
6.69,8,2020,223,500127C06,LH Housing C06,199,1118.96,72581,1380.0,610.0,1122.0
6.69,8,2020,223,500127C14,LH Housing C14,180,3129.4,72581,1380.0,610.0,1122.0
6.69,8,2020,223,50012110,LH Housing 64,46,1069.36,72581,1380.0,610.0,1122.0
6.69,8,2020,223,500127E03,LH Housing -82,148,387.61,72581,1380.0,610.0,1122.0
6.69,8,2020,223,666,BB-106,189,538.06,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F1826722,B.D. 6722,49,789.08,72581,1380.0,610.0,1122.0
6.69,8,2020,223,257542303705,TATA BRAKE DRUM 3705,262,1179.67,72581,1380.0,610.0,1122.0
6.69,8,2020,223,263242303723,TATA BRAKE DRUM 3723,46,2798.74,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F1875722,Brake Drum -5722,111,962.72,72581,1380.0,610.0,1122.0
6.69,8,2020,223,277642303701,TATA BRAKE DRUM 3701,165,1146.42,72581,1380.0,610.0,1122.0
6.69,8,2020,223,5.01442E+11,Brake Drum 3702,85,3403.3,72581,1380.0,610.0,1122.0
6.69,8,2020,223,0031002662AC,Rear Cover-6662,110,1634.12,72581,1380.0,610.0,1122.0
6.69,8,2020,223,10006813CC,Rear Cover-6813,227,1887.53,72581,1380.0,610.0,1122.0
6.69,8,2020,223,300053048A,Sviwel Housing LH,393,1661.7,72581,1380.0,610.0,1122.0
6.69,8,2020,223,300053049A,Sviwel Housing RH,273,2224.49,72581,1380.0,610.0,1122.0
6.69,8,2020,223,300130461B,Housing Input Pinion,260,2235.92,72581,1380.0,610.0,1122.0
6.69,8,2020,223,300130468A,Cover steering cylinder mounting,221,3407.0,72581,1380.0,610.0,1122.0
6.69,8,2020,223,300130474A,Housing hub stub axle,209,1900.62,72581,1380.0,610.0,1122.0
6.69,8,2020,223,300145985A,Housing Axle King Shaft,122,1427.09,72581,1380.0,610.0,1122.0
6.69,8,2020,223,10039106AB,Front Axle Housing LH-106 AB,87,1141.93,72581,1380.0,610.0,1122.0
6.69,8,2020,223,10039104AC,Front Axle Housing RH-104 AC,183,1582.82,72581,1380.0,610.0,1122.0
6.69,8,2020,223,10039098AB,"Front Axle Housing RH  (10039098AB)
",127,1570.27,72581,1380.0,610.0,1122.0
6.69,8,2020,223,300422630A,Housing Front Axle Cover LH-630,231,2895.21,72581,1380.0,610.0,1122.0
6.69,8,2020,223,300422616A,Housing Front Axle Cover RH-640,298,2108.69,72581,1380.0,610.0,1122.0
6.69,8,2020,223,300137705B,Housing Front Axle Cover LH-705,257,2187.44,72581,1380.0,610.0,1122.0
6.69,8,2020,223,300130478B,Housing Front Axle Cover RH-478,408,2745.08,72581,1380.0,610.0,1122.0
6.69,8,2020,223,10051257CB,Front Axle Housing,123,1786.0,72581,1380.0,610.0,1122.0
6.69,8,2020,223,1A8252-42110,Hydarulic Housing,108,301.39,72581,1380.0,610.0,1122.0
6.69,8,2020,223,10071462AG,Integral Front Axle Bkt(Casting),121,2498.91,72581,1380.0,610.0,1122.0
6.69,8,2020,223,5A8252-24701,COVER FRONT,179,1765.2,72581,1380.0,610.0,1122.0
6.69,8,2020,223,5A8252-24240,COVER REAR,66,683.79,72581,1380.0,610.0,1122.0
6.69,8,2020,223,1A8252-43231-1,HEAD CYLINDER,310,2215.01,72581,1380.0,610.0,1122.0
6.69,8,2020,223,1A8550-43210-1,HEAD CYLINDER-210,376,2410.0,72581,1380.0,610.0,1122.0
6.69,8,2020,223,1A8252-47710,HINGE SUPPORT-8252,354,2116.32,72581,1380.0,610.0,1122.0
6.69,8,2020,223,101281426000,Brake Drum -6000,289,2412.13,72581,1380.0,610.0,1122.0
6.69,8,2020,223,101281426100,Brake Drum -6100,163,869.7,72581,1380.0,610.0,1122.0
6.69,8,2020,223,1SK-45870,HUB Tunring,331,2189.48,72581,1380.0,610.0,1122.0
6.69,8,2020,223,(SE01B00G00037),Front Wheel hub Star Glow,259,249.54,72581,1380.0,610.0,1122.0
6.69,8,2020,223,4256730,HUB-118,227,666.13,72581,1380.0,610.0,1122.0
6.69,8,2020,223,4252073,HUB-316,164,2452.99,72581,1380.0,610.0,1122.0
6.69,8,2020,223,4252752,HUB-454,152,2435.88,72581,1380.0,610.0,1122.0
6.69,8,2020,223,4255058,HUB-770,69,882.38,72581,1380.0,610.0,1122.0
6.69,8,2020,223,10055248BB,ASSY FRONT AXLE HOUSING PADDY SPECIAL,271,3015.3,72581,1380.0,610.0,1122.0
6.69,8,2020,223,1A8252-13760-1,"GEARBOX, FRONT L ECN",169,625.76,72581,1380.0,610.0,1122.0
6.69,8,2020,223,1A8252-13770-1,"GEARBOX, FRONT R ECN",165,798.88,72581,1380.0,610.0,1122.0
6.69,8,2020,223,300167935A,Center Beam Housing -584/935,123,939.83,72581,1380.0,610.0,1122.0
6.69,8,2020,223,XBY00222,Bracket Engine,36,1123.47,72581,1380.0,610.0,1122.0
6.69,8,2020,223,300137702C,CENTER BEAM HSG - Casting,298,2444.35,72581,1380.0,610.0,1122.0
6.69,8,2020,223,M31149S002,Fron Wheel Hub Champ,229,1949.38,72581,1380.0,610.0,1122.0
6.69,8,2020,223,X1821622,Housing Oil Cooler,149,1187.0,72581,1380.0,610.0,1122.0
6.69,8,2020,223,B3F01301,Flywheel Boss,169,91.6,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F4W03322,FSFB Bracket - 3322,325,2738.54,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F4W03222,FSFB Bracket - 3222,134,2921.89,72581,1380.0,610.0,1122.0
6.69,8,2020,223,X6E04822,NODO BRACKET -ECO-4822,166,2135.86,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F6A07422,Spring bracket-7422,249,3272.33,72581,1380.0,610.0,1122.0
6.69,8,2020,223,7125600,Wheel - Drive,54,207.5,72581,1380.0,610.0,1122.0
6.69,8,2020,223,8829617,Dual adapter hub,107,1101.12,72581,1380.0,610.0,1122.0
6.69,8,2020,223,29324690,Disc Actuating,69,3128.19,72581,1380.0,610.0,1122.0
6.69,8,2020,223,IC0305854,EICHER BRAKE DRUM,107,2043.33,72581,1380.0,610.0,1122.0
6.69,8,2020,223,277642303714,Brake Drum 3714,70,1287.78,72581,1380.0,610.0,1122.0
6.69,8,2020,223,277642303707,Brake Drum 3707,176,1174.08,72581,1380.0,610.0,1122.0
6.69,8,2020,223,66666,Trunnion Braket,101,1227.21,72581,1380.0,610.0,1122.0
6.69,8,2020,223,1528137,Chart Casting Wheel -8137,107,1343.32,72581,1380.0,610.0,1122.0
6.69,8,2020,223,1528138,Chart Casting Wheel -8138,223,3018.11,72581,1380.0,610.0,1122.0
6.69,8,2020,223,516266681,Chart Casting Wheel -6681,31,1905.27,72581,1380.0,610.0,1122.0
6.69,8,2020,223,8504786,Casting drive wheel,36,2632.2,72581,1380.0,610.0,1122.0
6.69,8,2020,223,1524926,Hub Casting ,120,3354.58,72581,1380.0,610.0,1122.0
6.69,8,2020,223,8827231,Drive wheel -casting,250,236.07,72581,1380.0,610.0,1122.0
6.69,8,2020,223,006050988V01,Fly Wheel 67 HP,444,2664.65,72581,1380.0,610.0,1122.0
6.69,8,2020,223,907125600,Wheel - Drive,175,1991.31,72581,1380.0,610.0,1122.0
6.69,8,2020,223,60000-01/018,"Brake Drum , 16.5X7, G3000b",258,1007.4,72581,1380.0,610.0,1122.0
6.69,8,2020,223,X1505222,Pulley-5222,180,854.91,72581,1380.0,610.0,1122.0
6.69,8,2020,223,X1505122,Pulley-5122,117,3002.51,72581,1380.0,610.0,1122.0
6.69,8,2020,223,006525415B01,Axle Carr LH,195,2085.52,72581,1380.0,610.0,1122.0
6.69,8,2020,223,006525417B01,Axle Carr RH,184,99.76,72581,1380.0,610.0,1122.0
6.69,8,2020,223,B3F16003,Fly Wheel -16003,219,2950.57,72581,1380.0,610.0,1122.0
6.69,8,2020,223,5739980670,HYVA Bracket 670,173,2654.33,72581,1380.0,610.0,1122.0
6.69,8,2020,223,3318C00701,Flywheel-701,148,2003.8,72581,1380.0,610.0,1122.0
6.69,8,2020,223,H01XX417961701,Drive wheel,388,1201.82,72581,1380.0,610.0,1122.0
6.69,8,2020,223,X6E04722,NODO BRACKET-ECO-4722,426,129.74,72581,1380.0,610.0,1122.0
6.69,8,2020,223,FTF03022,Rear Dummy HUB-3222,278,1906.79,72581,1380.0,610.0,1122.0
6.69,8,2020,223,F5N04822,Bracket -Engine Mounting-4822,351,1173.91,72581,1380.0,610.0,1122.0
6.69,8,2020,223,A 400 322 05 01,Spring bracket -501,220,707.92,72581,1380.0,610.0,1122.0
6.69,8,2020,223,A 400 322 00 01,Spring bracket -0001,230,2974.89,72581,1380.0,610.0,1122.0
6.69,8,2020,223,A 400 322 00 06,Spring bracket -0006,101,1034.83,72581,1380.0,610.0,1122.0
6.69,8,2020,223,A4008911020,Bracket Bearing 1020,173,1911.2,72581,1380.0,610.0,1122.0
6.69,8,2020,223,A4003220101,Spring bracket -0101,126,2409.53,72581,1380.0,610.0,1122.0
6.69,8,2020,223,A400 891 09 20,Bracket Bearing 920,232,2568.96,72581,1380.0,610.0,1122.0
7.27,9,2020,262,0503BA0290N-RK,ALFA HUB,81,1661.77,116185,1640.0,610.0,1120.05
7.27,9,2020,262,0503BA0290N,Front Wheel Hub,330,2732.44,116185,1640.0,610.0,1120.05
7.27,9,2020,262,0502BA1050N,Alfa Rear Wheel Hub LH,145,1021.3,116185,1640.0,610.0,1120.05
7.27,9,2020,262,0502BA1060N,Alfa Rear Wheel Hub RH,100,3071.27,116185,1640.0,610.0,1120.05
7.27,9,2020,262,0602AAB00260N,Brake Drum ALFA,95,1813.59,116185,1640.0,610.0,1120.05
7.27,9,2020,262,0601AMJ00030N,Brake Drum -TREO,122,342.1,116185,1640.0,610.0,1120.05
7.27,9,2020,262,0601AAA00320N,B.D. E-Riksha,319,2519.61,116185,1640.0,610.0,1120.05
7.27,9,2020,262,0601AED00170N,Brake Drum E-Rikshaw,319,658.13,116185,1640.0,610.0,1120.05
7.27,9,2020,262,0801AAA00960N,Clutch Housing LCC,90,344.42,116185,1640.0,610.0,1120.05
7.27,9,2020,262,006017472B92,Fly Wheel 3DI,64,2746.77,116185,1640.0,610.0,1120.05
7.27,9,2020,262,006029533V91,Fly Wheel 3DI E1H1,322,2078.81,116185,1640.0,610.0,1120.05
7.27,9,2020,262,006028861V92,475/575 4DI-NCRPTO,37,872.3,116185,1640.0,610.0,1120.05
7.27,9,2020,262,006028860V91,475/575 4DI-CRPTO,293,2169.56,116185,1640.0,610.0,1120.05
7.27,9,2020,262,006022009B91,Fly Wheel Swraj,279,652.75,116185,1640.0,610.0,1120.05
7.27,9,2020,262,007903649B1,HUB(CRE),286,384.48,116185,1640.0,610.0,1120.05
7.27,9,2020,262,4D00322,BOSS BRAKCET,38,169.81,116185,1640.0,610.0,1120.05
7.27,9,2020,262,005551418R8,F.A.S. (BP),171,405.62,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F3S00100,Brake Drum 100,119,348.22,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F8T00122,Brake Drum 122,141,1648.89,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F3S00222,Brake Drum 222,186,123.15,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F3S00422,Brake Drum 422,59,2846.02,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F8T01222,Brake Drum 1222,89,680.59,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F8T02022,Brake Drum 2022,253,2079.47,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F1860822,BD (B) 1860822 -EDM,275,999.43,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F1869022,BD F-1869022-EDM,124,2569.17,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F8T01922,Brake Drum 1922,251,1633.92,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F1879622,Brake Drum 9622,93,1168.76,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F1879722,Brake Drum 9722,117,2839.18,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F1869122,Brake Drum 9122,116,1826.18,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F3S00622,Brake Drum 622,238,213.37,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F5Z00120,Distence Pic Old 120,233,3004.31,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F5Z00112,Distence Pic Big 112,66,2719.52,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F1880122,Rear Hub 122,377,919.41,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F1888822,Dummy Hub 822,188,1905.32,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F8S00622,Rear Hub-622,54,411.95,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F1880222,Rear HUB-222,81,922.69,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F8S01022,UB Hub 1022,64,711.67,116185,1640.0,610.0,1120.05
7.27,9,2020,262,FTF01222,UB Hub 1222,196,2298.33,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F1884622,Front Hub -622,52,2293.74,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F8S00922,UB Hub 922,335,1559.21,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F8S01322,Front HUB-1322,333,688.59,116185,1640.0,610.0,1120.05
7.27,9,2020,262,FTF01122,Hub 1122 MBP,473,1133.83,116185,1640.0,610.0,1120.05
7.27,9,2020,262,FTF01022,Hub 1022 MBP,182,340.3,116185,1640.0,610.0,1120.05
7.27,9,2020,262,FTF03022,Rear Dummy HUB-3022,30,3381.61,116185,1640.0,610.0,1120.05
7.27,9,2020,262,FH302622,Front Hub 2622 MBP,81,2642.56,116185,1640.0,610.0,1120.05
7.27,9,2020,262,FTT02722,HUB-2722,332,169.46,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F3H01322,ARB FRAME MOUNTING BKT,114,2533.14,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F2R00122,SGM BKT-122,198,2688.28,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F8D01700,SGM BKT -1700,88,2228.77,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F-8D02722,SGM -2722,33,726.97,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F8D01622,SGM -1622,165,1441.4,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F3H01122,ARB Axle M. BKt LH,252,2418.56,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F3H01222,ARB Axle M. BKt RH,93,457.97,116185,1640.0,610.0,1120.05
7.27,9,2020,262,B3F15503,Fly Wheel-503,171,1101.58,116185,1640.0,610.0,1120.05
7.27,9,2020,262,B9805502,Flywheel Neptune,161,492.98,116185,1640.0,610.0,1120.05
7.27,9,2020,262,B2W02519,FIP Housing CB18,63,2113.52,116185,1640.0,610.0,1120.05
7.27,9,2020,262,B2W01421,FIP Housing CB28,60,1711.75,116185,1640.0,610.0,1120.05
7.27,9,2020,262,B2W01307,Fip Housing-1307,157,779.02,116185,1640.0,610.0,1120.05
7.27,9,2020,262,X1X00522,Thermostate Housing-522,322,1293.71,116185,1640.0,610.0,1120.05
7.27,9,2020,262,X2H00622,T.G. Case,308,2248.0,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F7L09722,Rear Spring Bracket,235,2317.35,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F5F01822,AC Bracket -1822,97,2462.94,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F5F01722,AC Bracket -1722,220,690.36,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F7Z05314,ATS BRACKET-5314,192,2225.04,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F7Z00122,ATS BRACKET-122,143,831.02,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F7Z05414,ATS BRACKET-5414,268,663.79,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F7Z10314,ATS BRACKET 10314,330,2288.77,116185,1640.0,610.0,1120.05
7.27,9,2020,262,X6E03422,Nodo Bracket-3422,341,175.86,116185,1640.0,610.0,1120.05
7.27,9,2020,262,X6E03522,Nodo Bracket-3522,95,1939.41,116185,1640.0,610.0,1120.05
7.27,9,2020,262,X6E05222,Nodo Bracket-5222,119,2146.38,116185,1640.0,610.0,1120.05
7.27,9,2020,262,X6E05122,Nodo Bracket-5122,181,2651.98,116185,1640.0,610.0,1120.05
7.27,9,2020,262,330123920,Tata Cup Box,28,1302.17,116185,1640.0,610.0,1120.05
7.27,9,2020,262,P3301201020,ACE RDE Box casting,113,678.96,116185,1640.0,610.0,1120.05
7.27,9,2020,262,330151420,Mega Ace,305,959.36,116185,1640.0,610.0,1120.05
7.27,9,2020,262,330134120,M&M 510,42,3265.04,116185,1640.0,610.0,1120.05
7.27,9,2020,262,330134220V1,M&M 630,212,734.45,116185,1640.0,610.0,1120.05
7.27,9,2020,262,330931720,Cover Plate,300,2897.07,116185,1640.0,610.0,1120.05
7.27,9,2020,262,502207C01,Side Cover C01,306,1720.32,116185,1640.0,610.0,1120.05
7.27,9,2020,262,502207E 01,Side Cover Casting E01 (HFB 82),196,667.96,116185,1640.0,610.0,1120.05
7.27,9,2020,262,50170115,Valve Housing HFB 64,200,1276.6,116185,1640.0,610.0,1120.05
7.27,9,2020,262,501707C06,Valve Housing casting,85,1910.67,116185,1640.0,610.0,1120.05
7.27,9,2020,262,501707C03,Valve Housing casting-C03,233,2814.89,116185,1640.0,610.0,1120.05
7.27,9,2020,262,501707E 01,Valve housing casting  E01 (HFB82),288,617.4,116185,1640.0,610.0,1120.05
7.27,9,2020,262,500127C06,LH Housing C06,156,1103.0,116185,1640.0,610.0,1120.05
7.27,9,2020,262,500127C14,LH Housing C14,221,3087.49,116185,1640.0,610.0,1120.05
7.27,9,2020,262,50012110,LH Housing 64,43,916.55,116185,1640.0,610.0,1120.05
7.27,9,2020,262,500127E03,LH Housing -82,155,323.67,116185,1640.0,610.0,1120.05
7.27,9,2020,262,666,BB-106,292,440.68,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F1826722,B.D. 6722,44,658.0,116185,1640.0,610.0,1120.05
7.27,9,2020,262,257542303705,TATA BRAKE DRUM 3705,238,1236.49,116185,1640.0,610.0,1120.05
7.27,9,2020,262,263242303723,TATA BRAKE DRUM 3723,68,2472.73,116185,1640.0,610.0,1120.05
7.27,9,2020,262,F1875722,Brake Drum -5722,185,1072.9,116185,1640.0,610.0,1120.05
7.27,9,2020,262,277642303701,TATA BRAKE DRUM 3701,239,1046.65,116185,1640.0,610.0,1120.05
7.27,9,2020,262,5.01442E+11,Brake Drum 3702,99,2733.78,116185,1640.0,610.0,1120.05
7.27,9,2020,262,0031002662AC,Rear Cover-6662,87,1662.65,116185,1640.0,610.0,1120.05
7.27,9,2020,262,10006813CC,Rear Cover-6813,306,2030.22,116185,1640.0,610.0,1120.05
7.27,9,2020,262,300053048A,Sviwel Housing LH,264,1328.77,116185,1640.0,610.0,1120.05
7.27,9,2020,262,300053049A,Sviwel Housing RH,299,2203.22,116185,1640.0,610.0,1120.05
7.27,9,2020,262,300130461B,Housing Input Pinion,215,2125.48,116185,1640.0,610.0,1120.05
7.27,9,2020,262,300130468A,Cover steering cylinder mounting,395,2863.34,116185,1640.0,610.0,1120.05
7.27,9,2020,262,300130474A,Housing hub stub axle,262,1743.19,116185,1640.0,610.0,1120.05
7.27,9,2020,262,300145985A,Housing Axle King Shaft,127,1596.99,116185,1640.0,610.0,1120.05
7.27,9,2020,262,10039106AB,Front Axle Housing LH-106 AB,43,1056.51,116185,1640.0,610.0,1120.05
7.27,9,2020,262,10039104AC,Front Axle Housing RH-104 AC,264,1331.32,116185,1640.0,610.0,1120.05
7.27,9,2020,262,10039098AB,"Front Axle Housing RH  (10039098AB)
",78,1482.59,116185,1640.0,610.0,1120.05
7.27,9,2020,262,300422630A,Housing Front Axle Cover LH-630,504,3132.12,116185,1640.0,610.0,1120.05
7.27,9,2020,262,300422616A,Housing Front Axle Cover RH-640,325,2033.66,116185,1640.0,610.0,1120.05
7.27,9,2020,262,300137705B,Housing Front Axle Cover LH-705,225,2011.09,116185,1640.0,610.0,1120.05
7.27,9,2020,262,300130478B,Housing Front Axle Cover RH-478,311,2964.99,116185,1640.0,610.0,1120.05
7.27,9,2020,262,10051257CB,Front Axle Housing,227,1713.78,116185,1640.0,610.0,1120.05
7.27,9,2020,262,1A8252-42110,Hydarulic Housing,81,288.72,116185,1640.0,610.0,1120.05
7.27,9,2020,262,10071462AG,Integral Front Axle Bkt(Casting),114,2349.36,116185,1640.0,610.0,1120.05
7.27,9,2020,262,5A8252-24701,COVER FRONT,148,1723.48,116185,1640.0,610.0,1120.05
7.27,9,2020,262,5A8252-24240,COVER REAR,69,696.03,116185,1640.0,610.0,1120.05
7.27,9,2020,262,1A8252-43231-1,HEAD CYLINDER,335,1892.48,116185,1640.0,610.0,1120.05
7.27,9,2020,262,1A8550-43210-1,HEAD CYLINDER-210,217,2057.76,116185,1640.0,610.0,1120.05
7.27,9,2020,262,1A8252-47710,HINGE SUPPORT-8252,295,1990.67,116185,1640.0,610.0,1120.05
7.27,9,2020,262,101281426000,Brake Drum -6000,269,2257.45,116185,1640.0,610.0,1120.05
7.27,9,2020,262,101281426100,Brake Drum -6100,155,708.12,116185,1640.0,610.0,1120.05
7.27,9,2020,262,1SK-45870,HUB Tunring,235,2322.21,116185,1640.0,610.0,1120.05
7.27,9,2020,262,(SE01B00G00037),Front Wheel hub Star Glow,311,224.41,116185,1640.0,610.0,1120.05
7.27,9,2020,262,4256730,HUB-118,156,627.0,116185,1640.0,610.0,1120.05
7.27,9,2020,262,4252073,HUB-316,264,2223.38,116185,1640.0,610.0,1120.05
7.27,9,2020,262,4252752,HUB-454,175,2400.34,116185,1640.0,610.0,1120.05
7.27,9,2020,262,4255058,HUB-770,85,812.66,116185,1640.0,610.0,1120.05
