PartNo,Description,Year,Month,Quantity,Sales Price
F1888822,Dummy Hub 822,2022,7,267,1080.76
F1888822,Dummy Hub 822,2022,8,287,1163.22
F1888822,Dummy Hub 822,2022,9,261,1269.57
F1888822,Dummy Hub 822,2022,10,270,1390.63
F1888822,Dummy Hub 822,2022,11,208,1445.4
F1888822,Dummy Hub 822,2022,12,172,1397.28
F1888822,Dummy Hub 822,2023,1,355,1554.78
F1888822,Dummy Hub 822,2023,2,203,1793.87
F1888822,Dummy Hub 822,2023,3,209,1616.54
F1888822,Dummy Hub 822,2023,4,246,1713.75
F1888822,Dummy Hub 822,2023,5,233,2013.21
F1888822,Dummy Hub 822,2023,6,197,2165.0
F1888822,Dummy Hub 822,2023,7,285,2017.49
F1888822,Dummy Hub 822,2023,8,322,2269.77
F1888822,Dummy Hub 822,2023,9,178,2290.52
F1888822,Dummy Hub 822,2023,10,336,2632.85
F1888822,Dummy Hub 822,2023,11,194,2777.26
F1888822,Dummy Hub 822,2023,12,236,2705.6
F1888822,Dummy Hub 822,2024,1,275,2747.03
F1888822,Dummy Hub 822,2024,2,359,3244.93
F1888822,Dummy Hub 822,2024,3,271,3300.15
F1888822,Dummy Hub 822,2024,4,250,4027.81
F1888822,Dummy Hub 822,2024,5,332,3693.3
F1888822,Dummy Hub 822,2024,6,309,4166.5
F1888822,Dummy Hub 822,2024,7,236,4241.81
F1888822,Dummy Hub 822,2024,8,232,4646.44
F1888822,Dummy Hub 822,2024,9,296,5577.22
F1888822,Dummy Hub 822,2024,10,328,5686.31
F1888822,Dummy Hub 822,2024,11,344,6804.96
F1888822,Dummy Hub 822,2024,12,381,7108.08
F8S00622,Rear Hub-622,2020,1,64,576.86
F8S00622,Rear Hub-622,2020,2,90,559.76
F8S00622,Rear Hub-622,2020,3,48,505.55
F8S00622,Rear Hub-622,2020,4,71,526.91
F8S00622,Rear Hub-622,2020,5,90,489.9
F8S00622,Rear Hub-622,2020,6,59,482.67
F8S00622,Rear Hub-622,2020,7,61,391.38
F8S00622,Rear Hub-622,2020,8,52,374.31
F8S00622,Rear Hub-622,2020,9,54,411.95
F8S00622,Rear Hub-622,2020,10,58,355.65
F8S00622,Rear Hub-622,2020,11,74,316.81
F8S00622,Rear Hub-622,2020,12,76,322.56
F8S00622,Rear Hub-622,2021,1,61,315.51
F8S00622,Rear Hub-622,2021,2,45,298.9
F8S00622,Rear Hub-622,2021,3,73,261.64
F8S00622,Rear Hub-622,2021,4,73,279.39
F8S00622,Rear Hub-622,2021,5,52,253.6
F8S00622,Rear Hub-622,2021,6,56,231.22
F8S00622,Rear Hub-622,2021,7,88,209.92
F8S00622,Rear Hub-622,2021,8,85,222.01
F8S00622,Rear Hub-622,2021,9,66,209.59
F8S00622,Rear Hub-622,2021,10,103,192.23
F8S00622,Rear Hub-622,2021,11,81,185.92
F8S00622,Rear Hub-622,2021,12,76,161.45
F8S00622,Rear Hub-622,2022,1,106,174.57
F8S00622,Rear Hub-622,2022,2,58,212.94
F8S00622,Rear Hub-622,2022,3,127,208.79
F8S00622,Rear Hub-622,2022,4,94,204.53
F8S00622,Rear Hub-622,2022,5,76,230.43
F8S00622,Rear Hub-622,2022,6,81,255.44
F8S00622,Rear Hub-622,2022,7,80,250.73
F8S00622,Rear Hub-622,2022,8,109,265.9
F8S00622,Rear Hub-622,2022,9,90,262.62
F8S00622,Rear Hub-622,2022,10,116,306.98
F8S00622,Rear Hub-622,2022,11,93,304.99
F8S00622,Rear Hub-622,2022,12,99,318.8
F8S00622,Rear Hub-622,2023,1,83,308.37
F8S00622,Rear Hub-622,2023,2,101,377.78
F8S00622,Rear Hub-622,2023,3,98,399.68
F8S00622,Rear Hub-622,2023,4,106,387.28
F8S00622,Rear Hub-622,2023,5,73,369.59
F8S00622,Rear Hub-622,2023,6,59,407.19
F8S00622,Rear Hub-622,2023,7,120,415.46
F8S00622,Rear Hub-622,2023,8,102,500.16
F8S00622,Rear Hub-622,2023,9,71,531.39
F8S00622,Rear Hub-622,2023,10,84,472.0
F8S00622,Rear Hub-622,2023,11,79,491.4
F8S00622,Rear Hub-622,2023,12,122,555.77
F8S00622,Rear Hub-622,2024,1,139,588.43
F8S00622,Rear Hub-622,2024,2,86,657.86
F8S00622,Rear Hub-622,2024,3,145,660.55
F8S00622,Rear Hub-622,2024,4,145,711.01
F8S00622,Rear Hub-622,2024,5,112,835.29
F8S00622,Rear Hub-622,2024,6,123,900.58
F8S00622,Rear Hub-622,2024,7,103,1019.98
F8S00622,Rear Hub-622,2024,8,136,1016.59
F8S00622,Rear Hub-622,2024,9,125,1226.9
F8S00622,Rear Hub-622,2024,10,114,1209.32
F8S00622,Rear Hub-622,2024,11,99,1407.18
F8S00622,Rear Hub-622,2024,12,80,1517.57
F1880222,Rear HUB-222,2020,1,86,1253.0
F1880222,Rear HUB-222,2020,2,55,1214.67
F1880222,Rear HUB-222,2020,3,79,1142.97
F1880222,Rear HUB-222,2020,4,43,1015.55
F1880222,Rear HUB-222,2020,5,60,1061.02
F1880222,Rear HUB-222,2020,6,57,1054.71
F1880222,Rear HUB-222,2020,7,55,882.65
F1880222,Rear HUB-222,2020,8,50,859.63
F1880222,Rear HUB-222,2020,9,81,922.69
F1880222,Rear HUB-222,2020,10,88,886.88
F1880222,Rear HUB-222,2020,11,65,772.24
F1880222,Rear HUB-222,2020,12,66,794.41
F1880222,Rear HUB-222,2021,1,56,648.3
F1880222,Rear HUB-222,2021,2,61,598.29
F1880222,Rear HUB-222,2021,3,58,571.59
F1880222,Rear HUB-222,2021,4,51,605.66
F1880222,Rear HUB-222,2021,5,60,602.03
F1880222,Rear HUB-222,2021,6,63,545.56
F1880222,Rear HUB-222,2021,7,63,478.31
F1880222,Rear HUB-222,2021,8,64,517.54
F1880222,Rear HUB-222,2021,9,47,457.54
F1880222,Rear HUB-222,2021,10,47,424.14
F1880222,Rear HUB-222,2021,11,58,430.32
F1880222,Rear HUB-222,2021,12,59,374.44
F1880222,Rear HUB-222,2022,1,108,455.25
F1880222,Rear HUB-222,2022,2,105,409.34
F1880222,Rear HUB-222,2022,3,100,504.46
F1880222,Rear HUB-222,2022,4,89,504.72
F1880222,Rear HUB-222,2022,5,90,520.99
F1880222,Rear HUB-222,2022,6,85,486.37
F1880222,Rear HUB-222,2022,7,67,521.52
F1880222,Rear HUB-222,2022,8,90,620.5
F1880222,Rear HUB-222,2022,9,96,665.48
F1880222,Rear HUB-222,2022,10,82,625.13
F1880222,Rear HUB-222,2022,11,70,715.56
F1880222,Rear HUB-222,2022,12,87,780.06
F1880222,Rear HUB-222,2023,1,92,705.54
F1880222,Rear HUB-222,2023,2,87,863.87
F1880222,Rear HUB-222,2023,3,79,805.45
F1880222,Rear HUB-222,2023,4,90,787.0
F1880222,Rear HUB-222,2023,5,78,903.06
F1880222,Rear HUB-222,2023,6,77,886.17
F1880222,Rear HUB-222,2023,7,77,908.23
F1880222,Rear HUB-222,2023,8,99,1037.29
F1880222,Rear HUB-222,2023,9,86,1178.73
F1880222,Rear HUB-222,2023,10,108,1049.68
F1880222,Rear HUB-222,2023,11,89,1313.82
F1880222,Rear HUB-222,2023,12,77,1400.0
F1880222,Rear HUB-222,2024,1,93,1467.87
F1880222,Rear HUB-222,2024,2,105,1643.72
F1880222,Rear HUB-222,2024,3,79,1704.77
F1880222,Rear HUB-222,2024,4,133,1633.5
F1880222,Rear HUB-222,2024,5,145,2011.57
F1880222,Rear HUB-222,2024,6,106,1912.96
F1880222,Rear HUB-222,2024,7,92,2190.02
F1880222,Rear HUB-222,2024,8,101,2143.92
F1880222,Rear HUB-222,2024,9,75,2550.55
F1880222,Rear HUB-222,2024,10,75,2978.34
F1880222,Rear HUB-222,2024,11,120,2736.2
F1880222,Rear HUB-222,2024,12,130,2934.01
F8S01022,UB Hub 1022,2020,1,55,969.7
F8S01022,UB Hub 1022,2020,2,45,964.16
F8S01022,UB Hub 1022,2020,3,43,943.02
F8S01022,UB Hub 1022,2020,4,53,905.18
F8S01022,UB Hub 1022,2020,5,56,814.79
F8S01022,UB Hub 1022,2020,6,55,747.21
F8S01022,UB Hub 1022,2020,7,68,754.64
F8S01022,UB Hub 1022,2020,8,72,674.2
F8S01022,UB Hub 1022,2020,9,64,711.67
F8S01022,UB Hub 1022,2020,10,42,598.66
F8S01022,UB Hub 1022,2020,11,67,650.66
F8S01022,UB Hub 1022,2020,12,46,537.48
F8S01022,UB Hub 1022,2021,1,61,565.94
F8S01022,UB Hub 1022,2021,2,39,505.4
F8S01022,UB Hub 1022,2021,3,47,508.81
F8S01022,UB Hub 1022,2021,4,63,465.13
F8S01022,UB Hub 1022,2021,5,70,439.84
F8S01022,UB Hub 1022,2021,6,53,402.28
F8S01022,UB Hub 1022,2021,7,55,421.92
F8S01022,UB Hub 1022,2021,8,52,347.98
F8S01022,UB Hub 1022,2021,9,79,336.46
F8S01022,UB Hub 1022,2021,10,49,368.66
F8S01022,UB Hub 1022,2021,11,45,311.97
F8S01022,UB Hub 1022,2021,12,55,327.86
F8S01022,UB Hub 1022,2022,1,52,330.75
F8S01022,UB Hub 1022,2022,2,74,367.3
F8S01022,UB Hub 1022,2022,3,109,368.77
F8S01022,UB Hub 1022,2022,4,97,397.25
F8S01022,UB Hub 1022,2022,5,50,379.53
F8S01022,UB Hub 1022,2022,6,107,396.0
F8S01022,UB Hub 1022,2022,7,98,438.49
F8S01022,UB Hub 1022,2022,8,51,406.66
F8S01022,UB Hub 1022,2022,9,116,430.44
F8S01022,UB Hub 1022,2022,10,82,448.62
F8S01022,UB Hub 1022,2022,11,79,499.14
F8S01022,UB Hub 1022,2022,12,80,559.28
F8S01022,UB Hub 1022,2023,1,105,564.48
F8S01022,UB Hub 1022,2023,2,79,631.41
F8S01022,UB Hub 1022,2023,3,96,695.34
F8S01022,UB Hub 1022,2023,4,62,723.41
F8S01022,UB Hub 1022,2023,5,97,718.25
F8S01022,UB Hub 1022,2023,6,75,805.29
F8S01022,UB Hub 1022,2023,7,70,837.79
F8S01022,UB Hub 1022,2023,8,35,889.97
F8S01022,UB Hub 1022,2023,9,67,894.86
F8S01022,UB Hub 1022,2023,10,70,927.04
F8S01022,UB Hub 1022,2023,11,86,976.49
F8S01022,UB Hub 1022,2023,12,87,963.9
F8S01022,UB Hub 1022,2024,1,73,1059.14
F8S01022,UB Hub 1022,2024,2,105,1158.38
F8S01022,UB Hub 1022,2024,3,100,1213.42
F8S01022,UB Hub 1022,2024,4,101,1255.86
F8S01022,UB Hub 1022,2024,5,123,1531.39
F8S01022,UB Hub 1022,2024,6,122,1656.87
F8S01022,UB Hub 1022,2024,7,82,1522.16
F8S01022,UB Hub 1022,2024,8,105,1875.23
F8S01022,UB Hub 1022,2024,9,77,2018.68
F8S01022,UB Hub 1022,2024,10,106,2196.7
F8S01022,UB Hub 1022,2024,11,141,2392.72
F8S01022,UB Hub 1022,2024,12,110,2705.13
FTF01222,UB Hub 1222,2020,1,244,3855.48
FTF01222,UB Hub 1222,2020,2,144,3417.92
FTF01222,UB Hub 1222,2020,3,252,3200.18
FTF01222,UB Hub 1222,2020,4,202,2985.82
FTF01222,UB Hub 1222,2020,5,289,2724.25
FTF01222,UB Hub 1222,2020,6,207,3011.82
FTF01222,UB Hub 1222,2020,7,150,2414.47
FTF01222,UB Hub 1222,2020,8,227,2549.85
FTF01222,UB Hub 1222,2020,9,196,2298.33
FTF01222,UB Hub 1222,2020,10,181,2115.3
FTF01222,UB Hub 1222,2020,11,164,1953.04
FTF01222,UB Hub 1222,2020,12,244,2145.86
FTF01222,UB Hub 1222,2021,1,176,1989.35
FTF01222,UB Hub 1222,2021,2,170,1792.86
FTF01222,UB Hub 1222,2021,3,208,1848.94
FTF01222,UB Hub 1222,2021,4,229,1666.18
FTF01222,UB Hub 1222,2021,5,178,1529.38
FTF01222,UB Hub 1222,2021,6,129,1486.7
FTF01222,UB Hub 1222,2021,7,281,1527.67
FTF01222,UB Hub 1222,2021,8,173,1470.83
FTF01222,UB Hub 1222,2021,9,214,1368.29
FTF01222,UB Hub 1222,2021,10,202,1163.62
FTF01222,UB Hub 1222,2021,11,187,1242.31
FTF01222,UB Hub 1222,2021,12,178,1047.05
FTF01222,UB Hub 1222,2022,1,345,1151.46
FTF01222,UB Hub 1222,2022,2,356,1112.24
FTF01222,UB Hub 1222,2022,3,327,1214.81
FTF01222,UB Hub 1222,2022,4,303,1262.45
FTF01222,UB Hub 1222,2022,5,256,1398.89
FTF01222,UB Hub 1222,2022,6,260,1377.58
FTF01222,UB Hub 1222,2022,7,277,1610.0
FTF01222,UB Hub 1222,2022,8,190,1636.16
FTF01222,UB Hub 1222,2022,9,246,1697.1
FTF01222,UB Hub 1222,2022,10,265,1944.69
FTF01222,UB Hub 1222,2022,11,367,1753.84
FTF01222,UB Hub 1222,2022,12,392,1806.43
FTF01222,UB Hub 1222,2023,1,314,2141.56
FTF01222,UB Hub 1222,2023,2,318,1987.6
FTF01222,UB Hub 1222,2023,3,295,2221.51
FTF01222,UB Hub 1222,2023,4,302,2504.3
FTF01222,UB Hub 1222,2023,5,325,2748.62
FTF01222,UB Hub 1222,2023,6,309,2765.26
FTF01222,UB Hub 1222,2023,7,308,2707.63
FTF01222,UB Hub 1222,2023,8,292,2891.51
FTF01222,UB Hub 1222,2023,9,238,3122.88
FTF01222,UB Hub 1222,2023,10,245,3204.45
FTF01222,UB Hub 1222,2023,11,274,3090.65
FTF01222,UB Hub 1222,2023,12,288,3463.38
FTF01222,UB Hub 1222,2024,1,359,3769.19
FTF01222,UB Hub 1222,2024,2,411,4089.31
FTF01222,UB Hub 1222,2024,3,383,4810.01
FTF01222,UB Hub 1222,2024,4,222,5127.98
FTF01222,UB Hub 1222,2024,5,214,5110.38
FTF01222,UB Hub 1222,2024,6,413,5087.0
FTF01222,UB Hub 1222,2024,7,416,6147.82
FTF01222,UB Hub 1222,2024,8,426,6602.73
FTF01222,UB Hub 1222,2024,9,256,6614.57
FTF01222,UB Hub 1222,2024,10,443,7705.62
FTF01222,UB Hub 1222,2024,11,255,7470.34
FTF01222,UB Hub 1222,2024,12,331,8759.0
F1884622,Front Hub -622,2020,1,63,3766.95
F1884622,Front Hub -622,2020,2,59,3680.03
F1884622,Front Hub -622,2020,3,63,3315.84
F1884622,Front Hub -622,2020,4,37,2966.86
F1884622,Front Hub -622,2020,5,70,2705.03
F1884622,Front Hub -622,2020,6,44,2938.45
F1884622,Front Hub -622,2020,7,32,2597.15
F1884622,Front Hub -622,2020,8,35,2300.5
F1884622,Front Hub -622,2020,9,52,2293.74
F1884622,Front Hub -622,2020,10,61,2396.08
F1884622,Front Hub -622,2020,11,39,1973.8
F1884622,Front Hub -622,2020,12,58,2168.99
F1884622,Front Hub -622,2021,1,54,1752.56
F1884622,Front Hub -622,2021,2,64,1921.28
F1884622,Front Hub -622,2021,3,49,1666.84
F1884622,Front Hub -622,2021,4,43,1696.05
F1884622,Front Hub -622,2021,5,52,1427.92
F1884622,Front Hub -622,2021,6,32,1390.09
F1884622,Front Hub -622,2021,7,41,1335.81
F1884622,Front Hub -622,2021,8,41,1295.72
F1884622,Front Hub -622,2021,9,64,1344.38
F1884622,Front Hub -622,2021,10,31,1113.45
F1884622,Front Hub -622,2021,11,34,1054.52
F1884622,Front Hub -622,2021,12,31,990.07
F1884622,Front Hub -622,2022,1,67,1208.98
F1884622,Front Hub -622,2022,2,73,1168.68
F1884622,Front Hub -622,2022,3,90,1325.83
F1884622,Front Hub -622,2022,4,62,1386.24
F1884622,Front Hub -622,2022,5,35,1506.71
F1884622,Front Hub -622,2022,6,81,1607.83
F1884622,Front Hub -622,2022,7,71,1544.22
F1884622,Front Hub -622,2022,8,110,1693.91
F1884622,Front Hub -622,2022,9,58,1824.9
F1884622,Front Hub -622,2022,10,102,1882.24
F1884622,Front Hub -622,2022,11,74,1751.3
F1884622,Front Hub -622,2022,12,55,2050.37
F1884622,Front Hub -622,2023,1,70,2119.42
F1884622,Front Hub -622,2023,2,62,2127.24
F1884622,Front Hub -622,2023,3,82,2171.76
F1884622,Front Hub -622,2023,4,62,2512.67
F1884622,Front Hub -622,2023,5,88,2646.24
F1884622,Front Hub -622,2023,6,77,2857.58
F1884622,Front Hub -622,2023,7,70,2662.5
F1884622,Front Hub -622,2023,8,68,2828.8
F1884622,Front Hub -622,2023,9,92,3329.99
F1884622,Front Hub -622,2023,10,77,3240.86
F1884622,Front Hub -622,2023,11,61,3059.6
F1884622,Front Hub -622,2023,12,46,3208.44
F1884622,Front Hub -622,2024,1,83,3470.69
F1884622,Front Hub -622,2024,2,110,4309.27
F1884622,Front Hub -622,2024,3,97,4113.54
F1884622,Front Hub -622,2024,4,112,4559.91
F1884622,Front Hub -622,2024,5,81,5209.88
F1884622,Front Hub -622,2024,6,71,5814.46
F1884622,Front Hub -622,2024,7,89,5534.84
F1884622,Front Hub -622,2024,8,95,6119.51
F1884622,Front Hub -622,2024,9,81,7587.26
F1884622,Front Hub -622,2024,10,58,7016.29
F1884622,Front Hub -622,2024,11,66,7603.79
F1884622,Front Hub -622,2024,12,81,9056.54
F8S00922,UB Hub 922,2020,1,256,2039.5
F8S00922,UB Hub 922,2020,2,229,2132.33
F8S00922,UB Hub 922,2020,3,293,1876.25
F8S00922,UB Hub 922,2020,4,299,1818.17
F8S00922,UB Hub 922,2020,5,298,1661.63
F8S00922,UB Hub 922,2020,6,262,1707.05
F8S00922,UB Hub 922,2020,7,229,1728.47
F8S00922,UB Hub 922,2020,8,298,1418.33
F8S00922,UB Hub 922,2020,9,335,1559.21
F8S00922,UB Hub 922,2020,10,201,1558.5
F8S00922,UB Hub 922,2020,11,267,1328.93
F8S00922,UB Hub 922,2020,12,370,1168.98
F8S00922,UB Hub 922,2021,1,185,1323.65
F8S00922,UB Hub 922,2021,2,323,1070.21
F8S00922,UB Hub 922,2021,3,176,1085.79
F8S00922,UB Hub 922,2021,4,363,1106.28
F8S00922,UB Hub 922,2021,5,374,953.48
F8S00922,UB Hub 922,2021,6,292,971.96
F8S00922,UB Hub 922,2021,7,277,959.47
F8S00922,UB Hub 922,2021,8,209,864.92
F8S00922,UB Hub 922,2021,9,175,771.24
F8S00922,UB Hub 922,2021,10,338,802.17
F8S00922,UB Hub 922,2021,11,167,712.14
F8S00922,UB Hub 922,2021,12,221,715.96
F8S00922,UB Hub 922,2022,1,479,789.12
F8S00922,UB Hub 922,2022,2,495,776.68
F8S00922,UB Hub 922,2022,3,425,831.76
F8S00922,UB Hub 922,2022,4,372,762.23
F8S00922,UB Hub 922,2022,5,356,931.0
F8S00922,UB Hub 922,2022,6,241,890.96
F8S00922,UB Hub 922,2022,7,580,1065.35
F8S00922,UB Hub 922,2022,8,328,1050.25
F8S00922,UB Hub 922,2022,9,537,1027.64
F8S00922,UB Hub 922,2022,10,502,1157.4
F8S00922,UB Hub 922,2022,11,423,1074.6
F8S00922,UB Hub 922,2022,12,368,1230.85
F8S00922,UB Hub 922,2023,1,569,1325.09
F8S00922,UB Hub 922,2023,2,438,1382.13
F8S00922,UB Hub 922,2023,3,416,1349.06
F8S00922,UB Hub 922,2023,4,512,1544.29
F8S00922,UB Hub 922,2023,5,377,1725.97
F8S00922,UB Hub 922,2023,6,376,1712.82
F8S00922,UB Hub 922,2023,7,487,1602.65
F8S00922,UB Hub 922,2023,8,292,1972.14
F8S00922,UB Hub 922,2023,9,410,1774.54
F8S00922,UB Hub 922,2023,10,356,2074.28
F8S00922,UB Hub 922,2023,11,360,2101.37
F8S00922,UB Hub 922,2023,12,427,2434.2
F8S00922,UB Hub 922,2024,1,470,2538.25
F8S00922,UB Hub 922,2024,2,509,2751.47
F8S00922,UB Hub 922,2024,3,630,2747.99
F8S00922,UB Hub 922,2024,4,387,3186.13
F8S00922,UB Hub 922,2024,5,502,2993.37
F8S00922,UB Hub 922,2024,6,400,3659.58
F8S00922,UB Hub 922,2024,7,282,3823.23
F8S00922,UB Hub 922,2024,8,571,4088.1
F8S00922,UB Hub 922,2024,9,488,4755.14
F8S00922,UB Hub 922,2024,10,407,4358.69
F8S00922,UB Hub 922,2024,11,325,5450.4
F8S00922,UB Hub 922,2024,12,440,5622.73
F8S01322,Front HUB-1322,2020,1,292,1003.65
F8S01322,Front HUB-1322,2020,2,245,890.66
F8S01322,Front HUB-1322,2020,3,269,966.02
F8S01322,Front HUB-1322,2020,4,315,918.99
F8S01322,Front HUB-1322,2020,5,261,811.41
F8S01322,Front HUB-1322,2020,6,271,718.67
F8S01322,Front HUB-1322,2020,7,324,809.93
F8S01322,Front HUB-1322,2020,8,275,647.44
F8S01322,Front HUB-1322,2020,9,333,688.59
F8S01322,Front HUB-1322,2020,10,294,670.3
F8S01322,Front HUB-1322,2020,11,258,559.89
F8S01322,Front HUB-1322,2020,12,339,602.21
F8S01322,Front HUB-1322,2021,1,271,525.48
F8S01322,Front HUB-1322,2021,2,218,554.84
F8S01322,Front HUB-1322,2021,3,242,532.81
F8S01322,Front HUB-1322,2021,4,261,477.75
F8S01322,Front HUB-1322,2021,5,271,409.52
F8S01322,Front HUB-1322,2021,6,136,410.25
F8S01322,Front HUB-1322,2021,7,333,444.3
F8S01322,Front HUB-1322,2021,8,294,419.44
F8S01322,Front HUB-1322,2021,9,225,367.11
F8S01322,Front HUB-1322,2021,10,337,331.83
F8S01322,Front HUB-1322,2021,11,221,337.99
F8S01322,Front HUB-1322,2021,12,235,324.75
F8S01322,Front HUB-1322,2022,1,333,350.83
F8S01322,Front HUB-1322,2022,2,342,378.65
F8S01322,Front HUB-1322,2022,3,403,340.21
F8S01322,Front HUB-1322,2022,4,262,372.75
F8S01322,Front HUB-1322,2022,5,419,363.25
F8S01322,Front HUB-1322,2022,6,390,413.5
F8S01322,Front HUB-1322,2022,7,486,460.45
F8S01322,Front HUB-1322,2022,8,436,432.54
F8S01322,Front HUB-1322,2022,9,389,442.49
F8S01322,Front HUB-1322,2022,10,367,544.76
F8S01322,Front HUB-1322,2022,11,363,517.96
F8S01322,Front HUB-1322,2022,12,340,508.77
F8S01322,Front HUB-1322,2023,1,301,572.74
F8S01322,Front HUB-1322,2023,2,387,572.09
F8S01322,Front HUB-1322,2023,3,392,712.34
F8S01322,Front HUB-1322,2023,4,506,651.89
F8S01322,Front HUB-1322,2023,5,392,720.82
F8S01322,Front HUB-1322,2023,6,438,753.05
F8S01322,Front HUB-1322,2023,7,323,838.46
F8S01322,Front HUB-1322,2023,8,401,877.65
F8S01322,Front HUB-1322,2023,9,275,897.93
F8S01322,Front HUB-1322,2023,10,333,936.1
F8S01322,Front HUB-1322,2023,11,357,971.75
F8S01322,Front HUB-1322,2023,12,261,1003.9
F8S01322,Front HUB-1322,2024,1,333,1166.2
F8S01322,Front HUB-1322,2024,2,424,1262.4
F8S01322,Front HUB-1322,2024,3,443,1317.9
F8S01322,Front HUB-1322,2024,4,372,1386.62
F8S01322,Front HUB-1322,2024,5,462,1552.95
F8S01322,Front HUB-1322,2024,6,632,1659.66
F8S01322,Front HUB-1322,2024,7,511,1805.91
F8S01322,Front HUB-1322,2024,8,474,1897.79
F8S01322,Front HUB-1322,2024,9,608,2228.94
F8S01322,Front HUB-1322,2024,10,616,1992.47
F8S01322,Front HUB-1322,2024,11,468,2513.99
F8S01322,Front HUB-1322,2024,12,422,2537.21
FTF01122,Hub 1122 MBP,2020,1,269,1587.81
FTF01122,Hub 1122 MBP,2020,2,214,1533.11
FTF01122,Hub 1122 MBP,2020,3,179,1401.97
FTF01122,Hub 1122 MBP,2020,4,313,1459.2
FTF01122,Hub 1122 MBP,2020,5,346,1182.06
FTF01122,Hub 1122 MBP,2020,6,371,1317.9
FTF01122,Hub 1122 MBP,2020,7,312,1157.75
FTF01122,Hub 1122 MBP,2020,8,367,1085.11
FTF01122,Hub 1122 MBP,2020,9,473,1133.83
FTF01122,Hub 1122 MBP,2020,10,241,1048.8
FTF01122,Hub 1122 MBP,2020,11,317,992.35
FTF01122,Hub 1122 MBP,2020,12,233,898.82
FTF01122,Hub 1122 MBP,2021,1,236,781.89
FTF01122,Hub 1122 MBP,2021,2,346,842.91
FTF01122,Hub 1122 MBP,2021,3,223,800.11
FTF01122,Hub 1122 MBP,2021,4,277,749.63
FTF01122,Hub 1122 MBP,2021,5,363,696.86
FTF01122,Hub 1122 MBP,2021,6,282,680.65
FTF01122,Hub 1122 MBP,2021,7,199,620.96
FTF01122,Hub 1122 MBP,2021,8,251,568.96
FTF01122,Hub 1122 MBP,2021,9,290,537.19
FTF01122,Hub 1122 MBP,2021,10,201,580.27
FTF01122,Hub 1122 MBP,2021,11,266,484.5
FTF01122,Hub 1122 MBP,2021,12,451,533.3
FTF01122,Hub 1122 MBP,2022,1,424,462.61
FTF01122,Hub 1122 MBP,2022,2,556,556.41
FTF01122,Hub 1122 MBP,2022,3,473,588.75
FTF01122,Hub 1122 MBP,2022,4,521,635.69
FTF01122,Hub 1122 MBP,2022,5,381,608.5
FTF01122,Hub 1122 MBP,2022,6,482,591.11
FTF01122,Hub 1122 MBP,2022,7,688,718.27
FTF01122,Hub 1122 MBP,2022,8,463,682.15
FTF01122,Hub 1122 MBP,2022,9,287,703.42
FTF01122,Hub 1122 MBP,2022,10,483,765.86
FTF01122,Hub 1122 MBP,2022,11,469,775.12
FTF01122,Hub 1122 MBP,2022,12,303,805.95
FTF01122,Hub 1122 MBP,2023,1,412,877.57
FTF01122,Hub 1122 MBP,2023,2,479,1000.37
FTF01122,Hub 1122 MBP,2023,3,506,1061.13
FTF01122,Hub 1122 MBP,2023,4,525,1072.11
FTF01122,Hub 1122 MBP,2023,5,526,1134.13
FTF01122,Hub 1122 MBP,2023,6,352,1145.66
FTF01122,Hub 1122 MBP,2023,7,567,1308.5
FTF01122,Hub 1122 MBP,2023,8,532,1169.27
FTF01122,Hub 1122 MBP,2023,9,318,1333.08
FTF01122,Hub 1122 MBP,2023,10,472,1496.02
FTF01122,Hub 1122 MBP,2023,11,399,1526.26
FTF01122,Hub 1122 MBP,2023,12,448,1434.65
FTF01122,Hub 1122 MBP,2024,1,632,1583.82
FTF01122,Hub 1122 MBP,2024,2,593,1830.38
FTF01122,Hub 1122 MBP,2024,3,492,2015.13
FTF01122,Hub 1122 MBP,2024,4,541,1926.43
FTF01122,Hub 1122 MBP,2024,5,388,2340.21
FTF01122,Hub 1122 MBP,2024,6,540,2704.5
FTF01122,Hub 1122 MBP,2024,7,288,2919.23
FTF01122,Hub 1122 MBP,2024,8,617,2919.12
FTF01122,Hub 1122 MBP,2024,9,548,2875.28
FTF01122,Hub 1122 MBP,2024,10,525,3339.07
FTF01122,Hub 1122 MBP,2024,11,490,3320.73
FTF01122,Hub 1122 MBP,2024,12,395,3775.4
FTF01022,Hub 1022 MBP,2020,1,138,519.65
FTF01022,Hub 1022 MBP,2020,2,221,465.9
FTF01022,Hub 1022 MBP,2020,3,228,472.54
FTF01022,Hub 1022 MBP,2020,4,155,455.21
FTF01022,Hub 1022 MBP,2020,5,269,373.24
FTF01022,Hub 1022 MBP,2020,6,106,337.3
FTF01022,Hub 1022 MBP,2020,7,134,338.41
FTF01022,Hub 1022 MBP,2020,8,156,331.33
FTF01022,Hub 1022 MBP,2020,9,182,340.3
FTF01022,Hub 1022 MBP,2020,10,175,303.54
FTF01022,Hub 1022 MBP,2020,11,159,277.64
FTF01022,Hub 1022 MBP,2020,12,204,301.39
FTF01022,Hub 1022 MBP,2021,1,220,285.75
FTF01022,Hub 1022 MBP,2021,2,180,251.61
FTF01022,Hub 1022 MBP,2021,3,132,238.69
FTF01022,Hub 1022 MBP,2021,4,170,227.74
FTF01022,Hub 1022 MBP,2021,5,272,223.03
FTF01022,Hub 1022 MBP,2021,6,113,203.81
FTF01022,Hub 1022 MBP,2021,7,200,189.08
